time_s,distance_m,speed_m_s,acceleration_m_s2,kinetic_J,potential_J,dissipated_J
1.8285657935,8.20030864198,8.96911521711,4.905,80.4450277778,17.6549722222,0
1.83978398855,8.3012345679,9.02414046384,4.905,81.4351111111,16.6648888889,0
1.8510021836,8.40277777778,9.07916571057,4.905,82.43125,15.66875,0
1.86222037865,8.5049382716,9.1341909573,4.905,83.4334444444,14.6665555556,0
1.87343857371,8.60771604938,9.18921620403,4.905,84.4416944444,13.6583055556,0
1.88465676876,8.71111111111,9.24424145076,4.905,85.456,12.644,0
1.89587496381,8.81512345679,9.29926669749,4.905,86.4763611111,11.6236388889,0
1.90709315886,8.91975308642,9.35429194422,4.905,87.5027777778,10.5972222222,0
1.91831135392,9.025,9.40931719095,4.905,88.53525,9.56475,0
1.92952954897,9.13086419753,9.46434243769,4.905,89.5737777778,8.52622222222,0
1.94074774402,9.23734567901,9.51936768442,4.905,90.6183611111,7.48163888889,0
1.95196593907,9.34444444444,9.57439293115,4.905,91.669,6.431,0
1.96318413412,9.45216049383,9.62941817788,4.905,92.7256944444,5.37430555556,0
1.97440232918,9.56049382716,9.68444342461,4.905,93.7884444444,4.31155555556,0
1.98562052423,9.66944444444,9.73946867134,4.905,94.85725,3.24275,0
1.99683871928,9.77901234568,9.79449391807,4.905,95.9321111111,2.16788888889,0
2.00805691433,9.88919753086,9.8495191648,4.905,97.0130277778,1.08697222222,0
2.01927510938,10,9.90454441153,4.905,98.1,5.22781817835e-14,0
