case_index,speed_factor,time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,specific_energy_J_kg,angular_momentum_m2_s
0,0.7,42510.9224255,24981252.3705,-3932026.48257,779.83297721,2701.40437838,25288807.8457,2811.71212749,-11809151.5072,70550788449.4
0,0.7,42735.847941,25141082.1136,-3321960.2837,641.485289791,2721.4341644,25359602.3228,2796.01632474,-11809158.7887,70550788449.4
0,0.7,42960.7734565,25269825.1894,-2707786.51803,503.371734582,2737.95978936,25414487.4615,2783.84750145,-11809164.3503,70550788449.4
0,0.7,43185.6989719,25367524.4074,-2090286.24974,365.404575196,2751.03660765,25453498.6036,2775.19781641,-11809168.2595,70550788449.4
0,0.7,43410.6244874,25434202.8143,-1470229.86387,227.495795954,2760.70446748,25476660.8615,2770.06200182,-11809170.5634,70550788449.4
0,0.7,43635.5500029,25469863.6257,-848380.49887,89.5570396527,2766.98811737,25483989.1419,2768.43705094,-11809171.2897,70550788449.4
0,0.7,43860.4755184,25474490.1409,-225497.406629,-48.5004709801,2769.89744601,25475488.1606,2770.3220313,-11809170.447,70550788449.4
0,0.7,44085.4010339,25448045.6389,397660.722866,-186.766022424,2769.4275599,25451152.4471,2775.71802543,-11809168.0254,70550788449.4
0,0.7,44310.3265493,25390473.2532,1020332.43636,-325.329504824,2765.55870002,25410966.3394,2784.6281996,-11809163.9956,70550788449.4
0,0.7,44535.2520648,25301695.8257,1641750.15525,-464.281506568,2758.25599575,25354903.9681,2797.05800001,-11809158.3092,70550788449.4
0,0.7,44760.1775803,25181615.7388,2261136.73969,-603.713403575,2747.46905083,25282929.2324,2813.01547435,-11809150.897,70550788449.4
0,0.7,44985.1030958,25030114.7287,2877701.94029,-743.717437402,2733.1313531,25194995.7688,2832.51171577,-11809141.6684,70550788449.4
0,0.7,45210.0286113,24847053.6828,3490638.69662,-884.386775358,2715.15949576,25091046.9138,2855.56142568,-11809130.5092,70550788449.4
0,0.7,45434.9541267,24632272.426,4099119.23867,-1025.81554459,2693.45219425,24971015.6662,2882.18359134,-11809117.2797,70550788449.4
0,0.7,45659.8796422,24385589.5025,4702290.94304,-1168.09883032,2667.88907819,24834824.6521,2912.40227491,-11809101.812,70550788449.4
0,0.7,45884.8051577,24106801.963,5299271.89097,-1311.33262601,2638.32923265,24682386.0973,2946.24751097,-11809083.9069,70550788449.4
0,0.7,46109.7306732,23795685.1688,5889146.06836,-1455.61372009,2604.60945726,24513601.8175,2983.75631159,-11809063.3297,70550788449.4
0,0.7,46334.6561887,23451992.6303,6470958.14056,-1601.03949987,2566.54220446,24328363.2328,3024.97377962,-11809039.806,70550788449.4
0,0.7,46559.5817041,23075455.8992,7043707.72503,-1747.70764751,2523.91315023,24126551.421,3069.95433371,-11809013.0161,70550788449.4
0,0.7,46784.5072196,22665784.5433,7606343.07324,-1895.71569627,2476.47834061,23908037.2241,3118.76305169,-11808982.5888,70550788449.4
0,0.7,47009.4327351,22222666.2388,8157754.05969,-2045.16040543,2423.96084567,23672681.4294,3171.47714248,-11808948.0941,70550788449.4
0,0.7,47234.3582506,21745767.0264,8696764.35867,-2196.13690051,2366.04683862,23420335.0505,3228.1875609,-11808909.0348,70550788449.4
0,0.7,47459.283766,21234731.79,9222122.66934,-2348.73750891,2302.38100051,23150839.7412,3289.00078401,-11808864.8371,70550788449.4
0,0.7,47684.2092815,20689185.0366,9732492.8254,-2503.05019966,2232.56113075,22864028.3868,3354.04077264,-11808814.8399,70550788449.4
0,0.7,47909.134797,20108732.0771,10226442.5957,-2659.1565078,2156.13181891,22559725.9273,3423.45114665,-11808758.2832,70550788449.4
0,0.7,48134.0603125,19492960.7401,10702430.947,-2817.12878538,2072.57700324,22237750.484,3497.39760791,-11808694.2959,70550788449.4
0,0.7,48358.985828,18841443.7887,11158793.4973,-2977.02657018,1981.31120605,21897914.8861,3576.07065013,-11808621.8838,70550788449.4
0,0.7,48583.9113434,18153742.2683,11593725.8357,-3138.89179392,1881.66919293,21540028.7162,3659.68859954,-11808539.9186,70550788449.4
0,0.7,48808.8368589,17429410.0791,12005264.3237,-3302.74245806,1772.89375297,21163901.039,3748.50103423,-11808447.131,70550788449.4
0,0.7,49033.7623744,16668000.1685,12391263.9183,-3468.5642768,1654.12123826,20769344.0221,3842.79263208,-11808342.1114,70550788449.4
0,0.7,49258.6878899,15869072.8633,12749372.4681,-3636.29961132,1524.36443563,20356177.7323,3942.88749471,-11808223.3245,70550788449.4
0,0.7,49483.6134054,15032207.0395,13077000.8312,-3805.83277635,1382.49227243,19924236.4777,4049.15398631,-11808089.15,70550788449.4
0,0.7,49708.5389208,14157015.0652,13371288.0421,-3976.97046341,1227.20578937,19473377.1971,4162.01010526,-11807937.9659,70550788449.4
0,0.7,49933.4644363,13243162.7765,13629060.6207,-4149.4155564,1057.00975869,19003490.5669,4281.92936533,-11807768.3059,70550788449.4
0,0.7,50158.3899518,12290396.1993,13846784.9718,-4322.73195919,870.179312895,18514515.732,4409.44708865,-11807579.1394,70550788449.4
0,0.7,50383.3154673,11298577.3481,14020511.6817,-4496.29713636,664.721025754,18006459.8938,4545.16688149,-11807370.3568,70550788449.4
0,0.7,50608.2409827,10267732.297,14145810.4105,-4669.23778072,438.32814409,17479424.4383,4689.76684013,-11807143.5937,70550788449.4
0,0.7,50833.1664982,9198115.91862,14217694.0493,-4840.34222213,188.330268582,16933639.9079,4844.00465704,-11806903.6212,70550788449.4
0,0.7,51058.0920137,8090299.35816,14230530.976,-5007.94070119,-88.3609855684,16369512.991,5008.7201689,-11806660.6714,70550788449.4
0,0.7,51283.0175292,6945288.63121,14177944.7688,-5169.74123879,-395.306437074,15787689.8892,5184.83284738,-11806434.3204,70550788449.4
0,0.7,51507.9430447,5764685.93211,14052701.9677,-5322.60436669,-736.58555867,15189142.059,5373.33002239,-11806259.9442,70550788449.4
0,0.7,51732.8685601,4550909.56948,13846590.9959,-5462.23447357,-1116.81811119,14575282.5055,5575.23884132,-11806199.4085,70550788449.4
0,0.7,51957.7940756,3307494.12284,13550300.189,-5582.75963546,-1541.13062791,13948123.6224,5791.57049164,-11806358.6157,70550788449.4
0,0.7,52182.7195911,2039499.39188,13153311.7941,-5676.16785088,-2015.01265706,13310490.9346,6023.21819956,-11806915.8379,70550788449.4
0,0.7,52407.6451066,754064.163228,12643844.6679,-5731.5717303,-2543.96681968,12666310.4631,6270.77998969,-11808166.0671,70550788449.4
0,0.7,52632.5706221,-538854.060006,12008905.6975,-5734.30020617,-3132.79263832,12020989.1336,6534.26266454,-11810586.4174,70550788449.4
0,0.7,52857.4961375,-1825516.69634,11234554.6697,-5664.89469319,-3784.25425212,11381903.6121,6812.60685271,-11814921.4148,70550788449.4
0,0.7,53082.421653,-3087212.77801,10306555.0208,-5498.27301811,-4496.78595784,10758994.3365,7102.96347536,-11822263.7379,70550788449.4
0,0.7,53307.3471685,-4298920.48202,9211670.8706,-5203.69437604,-5260.87157014,10165411.8234,7399.67599538,-11834045.0314,70550788449.4
0,0.7,53532.272684,-5428100.05785,7939946.52122,-4746.7521202,-6054.02076514,9618057.02821,7693.03731405,-11851734.7484,70550788449.4
0,0.7,53757.1981995,-6434251.817,6488263.38796,-4095.22508507,-6835.27637949,9137677.94552,7968.17869287,-11875928.1576,70550788449.4
0,0.7,53982.1237149,-7270341.28438,4865090.39502,-3230.34867872,-7542.26630843,8747969.30396,8204.93349476,-11904684.4387,70550788449.4
0,0.7,54207.0492304,-7887427.50047,3095367.11336,-2162.26391765,-8096.14894393,8473063.79898,8379.91724135,-11931989.7105,70550788449.4
0,0.7,54431.9747459,-8243037.93694,1223029.4458,-942.473013974,-8418.9975507,8333275.19377,8471.58634146,-11948751.4979,70550788449.4
0,0.7,54656.9002614,-8311399.95746,-691927.614457,338.313730216,-8460.27145812,8340151.86172,8467.0330887,-11947875.1747,70550788449.4
0,0.7,54881.8257768,-8090847.15661,-2582832.39181,1572.58875017,-8217.8113119,8493104.90197,8366.92644494,-11929759.0155,70550788449.4
0,0.7,55106.7512923,-7603969.28692,-4388718.50533,2668.31185163,-7738.10580079,8779589.91272,8185.24095685,-11901958.8599,70550788449.4
0,0.7,55331.6768078,-6890504.31924,-6063827.26396,3571.44614821,-7095.87479505,9178728.17228,7943.97046172,-11873439.6336,70550788449.4
0,0.7,55556.6023233,-5997350.55514,-7580805.09743,4268.55413766,-6368.09723441,9666272.27045,7666.36920667,-11849820.0167,70550788449.4
0,0.7,55781.5278388,-4970290.83972,-8928522.3701,4775.02636505,-5616.74550473,10218723.1465,7372.15754389,-11832725.921,70550788449.4
0,0.7,56006.4533542,-3849300.02197,-10107503.8534,5120.21737486,-4883.52986143,10815671.26,7075.69712985,-11821421.1171,70550788449.4
0,0.7,56231.3788697,-2666955.77491,-11125383.313,5336.44352843,-4192.34873438,11440577.213,6786.26682667,-11814413.1189,70550788449.4
0,0.7,56456.3043852,-1448695.39906,-11993436.2537,5453.11842506,-3554.34291995,12080613.8722,6509.21302081,-11810295.5862,70550788449.4
0,0.7,56681.2299007,-213864.829459,-12724308.1399,5494.60486388,-2972.63956894,12726105.2881,6247.18085355,-11808010.1048,70550788449.4
0,0.7,56906.1554162,1023058.26367,-13330681.2284,5480.06682758,-2445.83874482,13369880.7109,6001.10486497,-11806840.7324,70550788449.4
0,0.7,57131.0809316,2251348.88265,-13824571.2208,5424.15022708,-1970.26889589,14006689.1602,5770.90679253,-11806330.5667,70550788449.4
0,0.7,57356.0064471,3463117.83539,-14217008.7225,5337.87358193,-1541.32983001,14632720.9417,5555.95104564,-11806197.8241,70550788449.4
0,0.7,57580.9319626,4652596.8166,-14517940.0339,5229.46100192,-1154.23987888,15245236.632,5355.32744738,-11806272.5102,70550788449.4
0,0.7,57805.8574781,5815596.25846,-14736244.722,5105.03048021,-804.421389002,15842287.3458,5168.01992787,-11806453.7909,70550788449.4
0,0.7,58030.7829936,6949100.04119,-14879809.825,4969.12988793,-487.677434323,16422506.8675,4993.00321681,-11806682.8615,70550788449.4
0,0.7,58255.708509,8050964.4615,-14955626.9186,4825.14173687,-200.253175161,16984958.2068,4829.29540565,-11806926.1777,70550788449.4
0,0.7,58480.6340245,9119695.02604,-14969893.9223,4675.5840493,61.16336179,17529020.5492,4675.98408455,-11807165.251,70550788449.4
0,0.7,58705.55954,10154280.7664,-14928112.5172,4522.33238027,299.469938482,18054305.8911,4532.23701958,-11807390.4882,70550788449.4
0,0.7,58930.4850555,11154070.9096,-14835177.0618,4366.7832988,517.190994036,18560597.4126,4397.30404941,-11807597.4884,70550788449.4
0,0.7,59155.4105709,12118682.7353,-14695453.6154,4209.97487642,716.521598986,19047803.7632,4270.51421516,-11807784.8251,70550788449.4
0,0.7,59380.3360864,13047932.4481,-14512849.0818,4052.67574141,899.369849099,19515925.0265,4151.27050317,-11807952.7215,70550788449.4
0,0.7,59605.2616019,13941783.0958,-14290871.1615,3895.45116112,1067.39558976,19965027.2838,4039.04358651,-11808102.2649,70550788449.4
0,0.7,59830.1871174,14800305.169,-14032680.0753,3738.71230333,1222.04472115,20395223.5386,3933.3653514,-11808234.9455,70550788449.4
0,0.7,60055.1126329,15623646.6799,-13741133.0838,3582.75313747,1364.57903957,20806659.3668,3833.82263534,-11808352.3904,70550788449.4
0,0.7,60280.0381483,16412010.3615,-13418822.7875,3427.77821282,1496.10191048,21199502.0958,3740.0513904,-11808456.2145,70550788449.4
0,0.7,60504.9636638,17165636.2428,-13068110.097,3273.92366959,1617.58021044,21573932.6301,3651.73136081,-11808547.9429,70550788449.4
0,0.7,60729.8891793,17884788.2996,-12691152.6622,3121.27320355,1729.86301009,21930139.2703,3568.58129302,-11808628.9723,70550788449.4
0,0.7,60954.8146948,18569744.2113,-12289929.4385,2969.87024724,1833.69745333,22268313.0407,3490.3546576,-11808700.559,70550788449.4
0,0.7,61179.7402103,19220787.4921,-11866261.9723,2819.72729944,1929.74224594,22588644.1606,3416.83584314,-11808763.8183,70550788449.4
0,0.7,61404.6657257,19838201.444,-11421832.8997,2670.83309376,2018.57911679,22891319.3879,3347.83677402,-11808819.7328,70550788449.4
0,0.7,61629.5912412,20422264.5128,-10958202.0756,2523.15812151,2100.72256474,23176520.027,3283.19390231,-11808869.1627,70550788449.4
0,0.7,61854.5167567,20973246.7262,-10476820.6882,2376.65889511,2176.62815702,23444420.4443,3222.76552632,-11808912.8582,70550788449.4
0,0.7,62079.4422722,21491406.967,-9979043.65513,2231.28124306,2246.6996038,23695186.9732,3166.42939213,-11808951.472,70550788449.4
0,0.7,62304.3677877,21976990.8938,-9466140.55514,2086.96285691,2311.29479727,23928977.1147,3114.08053943,-11808985.5702,70550788449.4
0,0.7,62529.2933031,22430229.3598,-8939305.30773,1943.63525828,2370.73097273,24145938.9653,3065.62935827,-11809015.6436,70550788449.4
0,0.7,62754.2188186,22851337.2185,-8399664.78293,1801.22531408,2425.28912346,24346210.8169,3020.99982861,-11809042.1163,70550788449.4
0,0.7,62979.1443341,23240512.4243,-7848286.49517,1659.65639894,2475.21777905,24529920.8856,2980.12791945,-11809065.3545,70550788449.4
0,0.7,63204.0698496,23597935.3606,-7286185.51318,1518.84928069,2520.73623877,24697187.1397,2942.96012935,-11809085.6733,70550788449.4
0,0.7,63428.995365,23923768.3391,-6714330.69938,1378.72278824,2562.03733615,24848117.198,2909.45215439,-11809103.3435,70550788449.4
0,0.7,63653.9208805,24218155.2283,-6133650.37616,1239.19430763,2599.28979829,24982808.2809,2879.56767372,-11809118.596,70550788449.4
0,0.7,63878.846396,24481221.176,-5545037.50387,1100.18014222,2632.64025256,25101347.1986,2853.27724639,-11809131.6272,70550788449.4
0,0.7,64103.7719115,24713072.3995,-4949354.4444,961.595765253,2662.21492461,25203810.3635,2830.55731625,-11809142.6022,70550788449.4
0,0.7,64328.697427,24913796.0223,-4347437.3754,823.35598699,2688.12106346,25290263.8178,2811.38932436,-11809151.6582,70550788449.4
0,0.7,64553.6229424,25083459.9391,-3740100.41267,685.375053974,2710.44812367,25360763.2695,2795.75893019,-11809158.9071,70550788449.4
0,0.7,64778.5484579,25222112.6969,-3128139.49261,547.566694583,2729.26872837,25415354.1306,2783.65534445,-11809164.4375,70550788449.4
0,0.7,65003.4739734,25329783.3812,-2512336.06145,409.844122105,2744.63943239,25454071.553,2775.07077716,-11809168.3166,70550788449.4
0,0.7,65228.3994889,25406481.4978,-1893460.61434,272.120004613,2756.60130051,25476940.4599,2770.00000485,-11809170.5911,70550788449.4
0,0.7,65453.3250044,25452196.8458,-1272276.12448,134.306409266,2765.18031186,25483975.5693,2768.44006051,-11809171.2883,70550788449.4
0,0.7,65678.2505198,25466899.3745,-649541.400271,-3.68527240625,2770.38759799,25475181.4082,2770.39004913,-11809170.4166,70550788449.4
0,0.7,65903.1760353,25450539.0222,-26014.4073683,-141.944412506,2772.21951911,25450552.3176,2775.85109081,-11809167.9655,70550788449.4
0,0.7,66128.1015508,25403045.5342,597544.408439,-280.561242736,2770.65757934,25410072.4464,2784.82639187,-11809163.9056,70550788449.4
0,0.7,66353.0270663,25324328.2579,1220368.76113,-419.626953173,2765.66817927,25353715.7361,2797.32144339,-11809158.1879,70550788449.4
0,0.7,66577.9525817,25214275.9167,1841683.09017,-559.233788531,2757.20220035,25281445.8963,2813.34434505,-11809150.7429,70550788449.4
0,0.7,66802.8780972,25072756.3616,2460699.01351,-699.475136134,2745.19441258,25193216.3727,2832.90625135,-11809141.4797,70550788449.4
0,0.7,67027.8036127,24899616.3056,3076611.62685,-840.445598999,2729.56269341,25088970.311,2856.02193656,-11809130.2835,70550788449.4
0,0.7,67252.7291282,24694681.0424,3688595.6052,-982.241046231,2710.20704126,24968640.5182,2882.71047444,-11809117.0141,70550788449.4
0,0.7,67477.6546437,24457754.1583,4295801.05847,-1124.95863121,2687.0083633,24832149.4277,2912.99602924,-11809101.5032,70550788449.4
0,0.7,67702.5801591,24188617.2424,4897349.08763,-1268.69676579,2659.82701104,24679409.0729,2946.90875532,-11809083.5509,70550788449.4
0,0.7,67927.5056746,23887029.6102,5492326.98156,-1413.55503555,2628.50103225,24510321.0765,2984.48580413,-11809062.9218,70550788449.4
0,0.7,68152.4311901,23552728.0523,6079782.98686,-1559.63403733,2592.84409975,24324776.6665,3025.77243956,-11809039.3406,70550788449.4
0,0.7,68377.3567056,23185426.6306,6658720.57294,-1707.03511471,2552.64306995,24122656.7299,3070.82326509,-11809012.4869,70550788449.4
0,0.7,68602.2822211,22784816.5461,7228092.10354,-1855.8599602,2507.65511367,23903831.9208,3119.70356941,-11808981.9884,70550788449.4
0,0.7,68827.2077365,22350566.1142,7786791.81111,-2006.21004394,2457.60435003,23668162.8424,3172.49080088,-11808947.4139,70550788449.4
0,0.7,69052.133252,21882320.8895,8333647.95408,-2158.18581628,2402.17789979,23415500.3306,3229.27618513,-11808908.2649,70550788449.4
0,0.7,69277.0587675,21379703.9997,8867414.01588,-2311.88561596,2341.02125717,23145685.8711,3290.16650457,-11808863.966,70550788449.4
0,0.7,69501.984283,20842316.7617,9386758.78012,-2467.40419423,2273.73285834,22858552.1937,3355.28606363,-11808813.8546,70550788449.4
0,0.7,69726.9097985,20269739.6792,9890255.08633,-2624.8307371,2199.85769955,22553924.1006,3424.77886829,-11808757.1685,70550788449.4
0,0.7,69951.8353139,19661533.9485,10376367.0342,-2784.2462302,2118.87982699,22231619.6,3498.811054,-11808693.0347,70550788449.4
0,0.7,70176.7608294,19017243.6421,10843435.361,-2945.71995957,2030.21348429,21891451.4404,3577.5736012,-11808620.4563,70550788449.4
0,0.7,70401.6863449,18336398.7878,11289660.6632,-3109.30487336,1933.19265909,21533229.1679,3661.28538258,-11808538.3027,70550788449.4
0,0.7,70626.6118604,17618519.6392,11713084.0717,-3275.03143545,1827.05871819,21156761.8682,3750.1965899,-11808445.3018,70550788449.4
0,0.7,70851.5373758,16863122.5202,12111564.9112,-3442.89947442,1710.94576036,20761861.8078,3844.59259036,-11808340.0414,70550788449.4
0,0.7,71076.4628913,16069727.7612,12482754.7859,-3612.86735523,1583.86324636,20348349.254,3944.7982597,-11808220.9845,70550788449.4
0,0.7,71301.3884068,15237870.4157,12824067.4255,-3784.83755828,1444.67539144,19916058.8505,4051.18283088,-11808086.5095,70550788449.4
0,0.7,71526.3139223,14367114.6836,13132643.5001,-3958.63741267,1292.07673018,19464848.0506,4164.1652755,-11807934.9958,70550788449.4
0,0.7,71751.2394378,13457073.2944,13405309.4746,-4133.99326001,1124.56320196,18994608.2813,4284.22019381,-11807764.9819,70550788449.4
0,0.7,71976.1649532,12507433.5536,13638529.4159,-4310.49566529,940.39808173,18505279.7527,4411.88411368,-11807575.4493,70550788449.4
0,0.7,72201.0904687,11517992.3755,13828348.5212,-4487.55236578,737.572143765,17996871.1498,4547.76196639,-11807366.3117,70550788449.4
0,0.7,72426.0159842,10488703.4954,13970327.0052,-4664.32434922,513.757685572,17469485.901,4692.5332811,-11807139.2481,70550788449.4
0,0.7,72650.9414997,9419741.25823,14059462.9457,-4839.63863207,266.256616023,16923357.3411,4846.95725941,-11806899.1057,70550788449.4
0,0.7,72875.8670152,8311587.06726,14090102.8184,-5011.86878201,-8.05598269368,16358895.9594,5011.87525652,-11806656.2485,70550788449.4
0,0.7,73100.7925306,7165146.91962,14055838.9536,-5178.77077709,-312.789060155,15776753.1219,5188.20814518,-11806430.4765,70550788449.4
0,0.7,73325.7180461,5981911.69409,13949394.3372,-5337.25723128,-652.085411584,15177907.2962,5376.94431224,-11806257.5425,70550788449.4
0,0.7,73550.6435616,4764176.25164,13762497.6589,-5483.08735196,-1030.64793076,14563781.0052,5579.11122549,-11806199.9421,70550788449.4
0,0.7,73775.5690771,3515339.19598,13485756.303,-5610.44387152,-1453.71188068,13936399.5611,5795.71899487,-11806364.6196,70550788449.4
0,0.7,74000.4945926,2240312.29191,13108543.8707,-5711.36390135,-1926.90806026,13298606.0012,6027.6572801,-11806931.5475,70550788449.4
0,0.7,74225.420108,946076.256784,12618934.7256,-5774.99432929,-2455.92045648,12654349.9988,6275.51629684,-11808198.426,70550788449.4
0,0.7,74450.3456235,-357574.860898,12003745.5214,-5786.66842471,-3045.77693152,12009070.169,6539.28807854,-11810646.5004,70550788449.4
0,0.7,74675.271139,-1657062.49988,11248788.8329,-5726.87902086,-3699.51988703,11370184.9736,6817.88755511,-11815026.104,70550788449.4
0,0.7,74900.1966545,-2933817.2926,10339512.6861,-5570.41054232,-4415.9048393,10747688.4256,7108.42381684,-11822436.7793,70550788449.4
0,0.7,75125.1221699,-4162917.4252,9262289.48828,-5286.26587084,-5185.75350807,10154796.3078,7405.17699341,-11834314.9628,70550788449.4
0,0.7,75350.0476854,-5311849.44452,8006696.12424,-4839.62603717,-5986.87401572,9608482.05218,7698.35311347,-11852124.6048,70550788449.4
0,0.7,75574.9732009,-6340028.18747,6569088.0401,-4197.69676451,-6778.47914345,9129560.50949,7972.98172737,-11876431.0277,70550788449.4
