time_s,displacement_m,velocity_m_s,energy_J
3.94,0.130427851871,-0.0698960751588,0.0364655797488
3.96,0.129037395114,-0.0691509316284,0.0356922243482
3.98,0.127661761648,-0.0684137318757,0.0349352701286
4,0.126300793445,-0.0676843912141,0.0341943692568
4.02,0.124954334164,-0.06696282586,0.0334691812763
4.04,0.123622229128,-0.0662489529229,0.032759372951
4.06,0.122304325311,-0.0655426903959,0.0320646181119
4.08,0.121000471317,-0.0648439571466,0.0313845975073
4.1,0.119710517366,-0.0641526729072,0.0307189986564
4.12,0.118434315271,-0.0634687582658,0.0300675157052
4.14,0.117171718428,-0.0627921346572,0.0294298492862
4.16,0.115922581796,-0.0621227243535,0.028805706381
4.18,0.114686761878,-0.0614604504556,0.0281948001853
4.2,0.113464116709,-0.0608052368842,0.0275968499774
4.22,0.112254505836,-0.060157008371,0.027011580989
4.24,0.111057790304,-0.0595156904501,0.0264387242792
4.26,0.109873832639,-0.0588812094497,0.0258780166105
4.28,0.108702496832,-0.058253492483,0.0253292003284
4.3,0.107543648327,-0.0576324674405,0.0247920232425
4.32,0.106397153998,-0.0570180629813,0.0242662385107
4.34,0.105262882141,-0.0564102085253,0.0237516045262
4.36,0.104140702456,-0.0558088342444,0.0232478848058
4.38,0.103030486031,-0.0552138710554,0.0227548478819
4.4,0.101932105329,-0.0546252506112,0.0222722671956
4.42,0.100845434172,-0.0540429052936,0.0217999209931
4.44,0.0997703477289,-0.0534667682051,0.021337592223
4.46,0.0987067224972,-0.0528967731613,0.0208850684377
4.48,0.0976544362922,-0.0523328546836,0.0204421416947
4.5,0.0966133682314,-0.0517749479913,0.0200086084618
4.52,0.0955833987214,-0.0512229889944,0.019584269523
4.54,0.0945644094432,-0.0506769142861,0.0191689298875
4.56,0.0935562833397,-0.0501366611355,0.0187623986996
4.58,0.0925589046013,-0.0496021674805,0.0183644891514
4.6,0.0915721586533,-0.0490733719207,0.0179750183967
